   0.0375671387    0.7723693848    0.8623352051
   0.9125671387    0.3973693848    0.9873352051
   0.4125671387    0.8973693848    0.4873352051
   0.6625671387    0.6473693848    0.7373352051
   0.1625671387    0.1473693848    0.2373352051
   0.4750671387    0.0848693848    0.1748352051
   0.9750671387    0.5848693848    0.6748352051
   0.2250671387    0.8348693848    0.4248352051
   0.7250671387    0.3348693848    0.9248352051
   0.3500671387    0.9598693848    0.7998352051
   0.8500671387    0.4598693848    0.2998352051
   0.1000671387    0.2098693848    0.5498352051
   0.6000671387    0.7098693848    0.0498352051
   0.2094421387    0.4754943848    0.8779602051
   0.7094421387    0.9754943848    0.3779602051
   0.4594421387    0.7254943848    0.6279602051
   0.9594421387    0.2254943848    0.1279602051
   0.0844421387    0.6004943848    0.0029602051
   0.5844421387    0.1004943848    0.5029602051
   0.3344421387    0.3504943848    0.2529602051
   0.8344421387    0.8504943848    0.7529602051
   0.5219421387    0.9129943848    0.8154602051
   0.0219421387    0.4129943848    0.3154602051
   0.7719421387    0.1629943848    0.5654602051
   0.2719421387    0.6629943848    0.0654602051
   0.6469421387    0.0379943848    0.1904602051
   0.1469421387    0.5379943848    0.6904602051
   0.8969421387    0.7879943848    0.4404602051
   0.3969421387    0.2879943848    0.9404602051
   0.3656921387    0.1942443848    0.7217102051
   0.8656921387    0.6942443848    0.2217102051
   0.1156921387    0.9442443848    0.9717102051
   0.6156921387    0.4442443848    0.4717102051
   0.4906921387    0.8192443848    0.3467102051
   0.9906921387    0.3192443848    0.8467102051
   0.2406921387    0.0692443848    0.0967102051
   0.7406921387    0.5692443848    0.5967102051
   0.9281921387    0.6317443848    0.5342102051
   0.4281921387    0.1317443848    0.0342102051
   0.6781921387    0.3817443848    0.7842102051
   0.1781921387    0.8817443848    0.2842102051
   0.8031921387    0.2567443848    0.4092102051
   0.3031921387    0.7567443848    0.9092102051
   0.5531921387    0.5067443848    0.1592102051
   0.0531921387    0.0067443848    0.6592102051
   0.4360046387    0.9833068848    0.6045227051
   0.9360046387    0.4833068848    0.1045227051
   0.1860046387    0.2333068848    0.8545227051
   0.6860046387    0.7333068848    0.3545227051
   0.3110046387    0.1083068848    0.4795227051
   0.8110046387    0.6083068848    0.9795227051
   0.0610046387    0.8583068848    0.2295227051
   0.5610046387    0.3583068848    0.7295227051
   0.8735046387    0.4208068848    0.6670227051
   0.3735046387    0.9208068848    0.1670227051
   0.6235046387    0.6708068848    0.9170227051
   0.1235046387    0.1708068848    0.4170227051
   0.9985046387    0.5458068848    0.2920227051
   0.4985046387    0.0458068848    0.7920227051
   0.7485046387    0.2958068848    0.0420227051
   0.2485046387    0.7958068848    0.5420227051
   0.0297546387    0.7020568848    0.7607727051
   0.5297546387    0.2020568848    0.2607727051
   0.2797546387    0.4520568848    0.5107727051
   0.7797546387    0.9520568848    0.0107727051
   0.1547546387    0.3270568848    0.1357727051
   0.6547546387    0.8270568848    0.6357727051
   0.4047546387    0.5770568848    0.3857727051
   0.9047546387    0.0770568848    0.8857727051
   0.7172546387    0.1395568848    0.9482727051
   0.2172546387    0.6395568848    0.4482727051
   0.9672546387    0.8895568848    0.6982727051
   0.4672546387    0.3895568848    0.1982727051
   0.5922546387    0.7645568848    0.0732727051
   0.0922546387    0.2645568848    0.5732727051
   0.8422546387    0.0145568848    0.3232727051
   0.3422546387    0.5145568848    0.8232727051
   0.9828796387    0.3114318848    0.2451477051
   0.4828796387    0.8114318848    0.7451477051
   0.7328796387    0.5614318848    0.4951477051
   0.2328796387    0.0614318848    0.9951477051
   0.8578796387    0.6864318848    0.8701477051
   0.3578796387    0.1864318848    0.3701477051
   0.6078796387    0.4364318848    0.6201477051
   0.1078796387    0.9364318848    0.1201477051
   0.2953796387    0.8739318848    0.0576477051
   0.7953796387    0.3739318848    0.5576477051
   0.0453796387    0.1239318848    0.3076477051
   0.5453796387    0.6239318848    0.8076477051
   0.4203796387    0.2489318848    0.9326477051
   0.9203796387    0.7489318848    0.4326477051
   0.1703796387    0.9989318848    0.6826477051
   0.6703796387    0.4989318848    0.1826477051
   0.5766296387    0.0301818848    0.4013977051
   0.0766296387    0.5301818848    0.9013977051
   0.8266296387    0.7801818848    0.1513977051
   0.3266296387    0.2801818848    0.6513977051
   0.7016296387    0.9051818848    0.5263977051
   0.2016296387    0.4051818848    0.0263977051
   0.9516296387    0.1551818848    0.7763977051
