   0.9230651855    0.6940002441    0.1072082520
   0.2179870605    0.9107971191    0.7341613770
   0.7179870605    0.4107971191    0.2341613770
   0.4679870605    0.1607971191    0.9841613770
   0.9679870605    0.6607971191    0.4841613770
   0.0929870605    0.0357971191    0.3591613770
   0.5929870605    0.5357971191    0.8591613770
   0.3429870605    0.7857971191    0.1091613770
   0.8429870605    0.2857971191    0.6091613770
   0.5304870605    0.4732971191    0.5466613770
   0.0304870605    0.9732971191    0.0466613770
   0.7804870605    0.7232971191    0.7966613770
   0.2804870605    0.2232971191    0.2966613770
   0.6554870605    0.5982971191    0.4216613770
   0.1554870605    0.0982971191    0.9216613770
   0.9054870605    0.3482971191    0.1716613770
   0.4054870605    0.8482971191    0.6716613770
   0.3742370605    0.6295471191    0.8904113770
   0.8742370605    0.1295471191    0.3904113770
   0.1242370605    0.3795471191    0.6404113770
   0.6242370605    0.8795471191    0.1404113770
   0.4992370605    0.2545471191    0.0154113770
   0.9992370605    0.7545471191    0.5154113770
   0.2492370605    0.5045471191    0.2654113770
   0.7492370605    0.0045471191    0.7654113770
   0.9367370605    0.1920471191    0.8279113770
   0.4367370605    0.6920471191    0.3279113770
   0.6867370605    0.9420471191    0.5779113770
   0.1867370605    0.4420471191    0.0779113770
   0.8117370605    0.8170471191    0.2029113770
   0.3117370605    0.3170471191    0.7029113770
   0.5617370605    0.0670471191    0.4529113770
   0.0617370605    0.5670471191    0.9529113770
   0.6398620605    0.3639221191    0.1247863770
   0.1398620605    0.8639221191    0.6247863770
   0.8898620605    0.6139221191    0.3747863770
   0.3898620605    0.1139221191    0.8747863770
   0.5148620605    0.7389221191    0.9997863770
   0.0148620605    0.2389221191    0.4997863770
   0.7648620605    0.4889221191    0.7497863770
   0.2648620605    0.9889221191    0.2497863770
   0.0773620605    0.8014221191    0.1872863770
   0.5773620605    0.3014221191    0.6872863770
   0.3273620605    0.0514221191    0.4372863770
   0.8273620605    0.5514221191    0.9372863770
   0.2023620605    0.1764221191    0.8122863770
   0.7023620605    0.6764221191    0.3122863770
   0.4523620605    0.9264221191    0.5622863770
   0.9523620605    0.4264221191    0.0622863770
   0.7961120605    0.0826721191    0.2810363770
   0.2961120605    0.5826721191    0.7810363770
   0.5461120605    0.8326721191    0.0310363770
   0.0461120605    0.3326721191    0.5310363770
   0.9211120605    0.9576721191    0.6560363770
   0.4211120605    0.4576721191    0.1560363770
   0.6711120605    0.2076721191    0.9060363770
   0.1711120605    0.7076721191    0.4060363770
   0.4836120605    0.5201721191    0.4685363770
   0.9836120605    0.0201721191    0.9685363770
   0.2336120605    0.2701721191    0.2185363770
   0.7336120605    0.7701721191    0.7185363770
   0.3586120605    0.3951721191    0.5935363770
   0.8586120605    0.8951721191    0.0935363770
   0.1086120605    0.6451721191    0.8435363770
   0.6086120605    0.1451721191    0.3435363770
   0.9757995605    0.8717346191    0.3982238770
   0.4757995605    0.3717346191    0.8982238770
   0.7257995605    0.1217346191    0.1482238770
   0.2257995605    0.6217346191    0.6482238770
   0.8507995605    0.2467346191    0.5232238770
   0.3507995605    0.7467346191    0.0232238770
   0.6007995605    0.9967346191    0.7732238770
   0.1007995605    0.4967346191    0.2732238770
   0.2882995605    0.3092346191    0.3357238770
   0.7882995605    0.8092346191    0.8357238770
   0.0382995605    0.5592346191    0.0857238770
   0.5382995605    0.0592346191    0.5857238770
   0.4132995605    0.6842346191    0.7107238770
   0.9132995605    0.1842346191    0.2107238770
   0.1632995605    0.4342346191    0.9607238770
   0.6632995605    0.9342346191    0.4607238770
   0.5695495605    0.5904846191    0.2419738770
   0.0695495605    0.0904846191    0.7419738770
   0.8195495605    0.3404846191    0.4919738770
   0.3195495605    0.8404846191    0.9919738770
   0.6945495605    0.4654846191    0.8669738770
   0.1945495605    0.9654846191    0.3669738770
   0.9445495605    0.7154846191    0.6169738770
   0.4445495605    0.2154846191    0.1169738770
   0.1320495605    0.0279846191    0.0544738770
   0.6320495605    0.5279846191    0.5544738770
   0.3820495605    0.7779846191    0.3044738770
   0.8820495605    0.2779846191    0.8044738770
   0.0070495605    0.9029846191    0.9294738770
   0.5070495605    0.4029846191    0.4294738770
   0.2570495605    0.1529846191    0.6794738770
   0.7570495605    0.6529846191    0.1794738770
   0.4289245605    0.4186096191    0.7575988770
   0.9289245605    0.9186096191    0.2575988770
   0.1789245605    0.6686096191    0.5075988770
   0.6789245605    0.1686096191    0.0075988770
   0.3039245605    0.5436096191    0.1325988770
   0.8039245605    0.0436096191    0.6325988770
   0.0539245605    0.2936096191    0.3825988770
   0.5539245605    0.7936096191    0.8825988770
   0.8664245605    0.9811096191    0.9450988770
   0.3664245605    0.4811096191    0.4450988770
   0.6164245605    0.2311096191    0.6950988770
   0.1164245605    0.7311096191    0.1950988770
   0.9914245605    0.1061096191    0.0700988770
   0.4914245605    0.6061096191    0.5700988770
   0.7414245605    0.8561096191    0.3200988770
   0.2414245605    0.3561096191    0.8200988770
   0.0226745605    0.1373596191    0.6013488770
   0.5226745605    0.6373596191    0.1013488770
   0.2726745605    0.8873596191    0.8513488770
   0.7726745605    0.3873596191    0.3513488770
   0.1476745605    0.7623596191    0.4763488770
   0.6476745605    0.2623596191    0.9763488770
   0.3976745605    0.0123596191    0.2263488770
   0.8976745605    0.5123596191    0.7263488770
   0.7101745605    0.6998596191    0.6638488770
   0.2101745605    0.1998596191    0.1638488770
   0.9601745605    0.4498596191    0.9138488770
   0.4601745605    0.9498596191    0.4138488770
   0.5851745605    0.3248596191    0.2888488770
   0.0851745605    0.8248596191    0.7888488770
   0.8351745605    0.5748596191    0.0388488770
   0.3351745605    0.0748596191    0.5388488770
   0.7765808105    0.6178283691    0.8161926270
   0.2765808105    0.1178283691    0.3161926270
   0.5265808105    0.3678283691    0.5661926270
   0.0265808105    0.8678283691    0.0661926270
   0.9015808105    0.4928283691    0.1911926270
   0.4015808105    0.9928283691    0.6911926270
   0.6515808105    0.7428283691    0.4411926270
   0.1515808105    0.2428283691    0.9411926270
   0.4640808105    0.0553283691    0.8786926270
   0.9640808105    0.5553283691    0.3786926270
   0.2140808105    0.8053283691    0.6286926270
   0.7140808105    0.3053283691    0.1286926270
   0.3390808105    0.9303283691    0.0036926270
   0.8390808105    0.4303283691    0.5036926270
   0.0890808105    0.1803283691    0.2536926270
   0.5890808105    0.6803283691    0.7536926270
   0.6828308105    0.8365783691    0.5349426270
   0.1828308105    0.3365783691    0.0349426270
   0.9328308105    0.0865783691    0.7849426270
   0.4328308105    0.5865783691    0.2849426270
   0.5578308105    0.2115783691    0.4099426270
   0.0578308105    0.7115783691    0.9099426270
   0.8078308105    0.9615783691    0.1599426270
   0.3078308105    0.4615783691    0.6599426270
   0.1203308105    0.2740783691    0.7224426270
   0.6203308105    0.7740783691    0.2224426270
   0.3703308105    0.5240783691    0.9724426270
   0.8703308105    0.0240783691    0.4724426270
   0.2453308105    0.6490783691    0.3474426270
   0.7453308105    0.1490783691    0.8474426270
   0.4953308105    0.3990783691    0.0974426270
   0.9953308105    0.8990783691    0.5974426270
   0.3234558105    0.1647033691    0.4568176270
   0.8234558105    0.6647033691    0.9568176270
   0.0734558105    0.9147033691    0.2068176270
   0.5734558105    0.4147033691    0.7068176270
   0.4484558105    0.7897033691    0.5818176270
   0.9484558105    0.2897033691    0.0818176270
   0.1984558105    0.0397033691    0.8318176270
   0.6984558105    0.5397033691    0.3318176270
   0.8859558105    0.7272033691    0.2693176270
   0.3859558105    0.2272033691    0.7693176270
   0.6359558105    0.4772033691    0.0193176270
   0.1359558105    0.9772033691    0.5193176270
   0.7609558105    0.3522033691    0.6443176270
   0.2609558105    0.8522033691    0.1443176270
   0.5109558105    0.6022033691    0.8943176270
   0.0109558105    0.1022033691    0.3943176270
   0.2297058105    0.3834533691    0.1755676270
   0.7297058105    0.8834533691    0.6755676270
   0.4797058105    0.6334533691    0.4255676270
   0.9797058105    0.1334533691    0.9255676270
   0.1047058105    0.5084533691    0.8005676270
   0.6047058105    0.0084533691    0.3005676270
   0.3547058105    0.2584533691    0.5505676270
   0.8547058105    0.7584533691    0.0505676270
   0.5422058105    0.9459533691    0.1130676270
   0.0422058105    0.4459533691    0.6130676270
   0.7922058105    0.1959533691    0.3630676270
   0.2922058105    0.6959533691    0.8630676270
   0.6672058105    0.0709533691    0.9880676270
   0.1672058105    0.5709533691    0.4880676270
   0.9172058105    0.8209533691    0.7380676270
   0.4172058105    0.3209533691    0.2380676270
   0.0343933105    0.6568908691    0.0583801270
   0.5343933105    0.1568908691    0.5583801270
   0.2843933105    0.4068908691    0.3083801270
   0.7843933105    0.9068908691    0.8083801270
   0.1593933105    0.2818908691    0.9333801270
   0.6593933105    0.7818908691    0.4333801270
   0.4093933105    0.5318908691    0.6833801270
   0.9093933105    0.0318908691    0.1833801270
   0.7218933105    0.2193908691    0.2458801270
   0.2218933105    0.7193908691    0.7458801270
   0.9718933105    0.9693908691    0.4958801270
   0.4718933105    0.4693908691    0.9958801270
   0.5968933105    0.8443908691    0.8708801270
   0.0968933105    0.3443908691    0.3708801270
   0.8468933105    0.0943908691    0.6208801270
   0.3468933105    0.5943908691    0.1208801270
   0.3781433105    0.8756408691    0.3396301270
   0.8781433105    0.3756408691    0.8396301270
   0.1281433105    0.1256408691    0.0896301270
   0.6281433105    0.6256408691    0.5896301270
   0.2531433105    0.0006408691    0.7146301270
   0.7531433105    0.5006408691    0.2146301270
   0.0031433105    0.7506408691    0.9646301270
   0.5031433105    0.2506408691    0.4646301270
   0.8156433105    0.4381408691    0.4021301270
   0.3156433105    0.9381408691    0.9021301270
   0.5656433105    0.6881408691    0.1521301270
   0.0656433105    0.1881408691    0.6521301270
   0.9406433105    0.5631408691    0.5271301270
   0.4406433105    0.0631408691    0.0271301270
   0.6906433105    0.3131408691    0.7771301270
   0.1906433105    0.8131408691    0.2771301270
   0.6125183105    0.1100158691    0.6677551270
   0.1125183105    0.6100158691    0.1677551270
   0.8625183105    0.8600158691    0.9177551270
   0.3625183105    0.3600158691    0.4177551270
   0.7375183105    0.9850158691    0.2927551270
   0.2375183105    0.4850158691    0.7927551270
   0.9875183105    0.2350158691    0.0427551270
   0.4875183105    0.7350158691    0.5427551270
   0.1750183105    0.5475158691    0.6052551270
   0.6750183105    0.0475158691    0.1052551270
   0.4250183105    0.2975158691    0.8552551270
   0.9250183105    0.7975158691    0.3552551270
   0.0500183105    0.4225158691    0.4802551270
   0.5500183105    0.9225158691    0.9802551270
   0.3000183105    0.6725158691    0.2302551270
   0.8000183105    0.1725158691    0.7302551270
   0.9562683105    0.3287658691    0.9490051270
   0.4562683105    0.8287658691    0.4490051270
   0.7062683105    0.5787658691    0.6990051270
   0.2062683105    0.0787658691    0.1990051270
   0.8312683105    0.7037658691    0.0740051270
   0.3312683105    0.2037658691    0.5740051270
   0.5812683105    0.4537658691    0.3240051270
   0.0812683105    0.9537658691    0.8240051270
   0.2687683105    0.7662658691    0.7615051270
   0.7687683105    0.2662658691    0.2615051270
   0.0187683105    0.0162658691    0.5115051270
   0.5187683105    0.5162658691    0.0115051270
   0.3937683105    0.1412658691    0.1365051270
   0.8937683105    0.6412658691    0.6365051270
   0.1437683105    0.8912658691    0.3865051270
   0.6437683105    0.3912658691    0.8865051270
   0.3498229980    0.8512268066    0.1960754395
   0.8498229980    0.3512268066    0.6960754395
   0.0998229980    0.1012268066    0.4460754395
   0.5998229980    0.6012268066    0.9460754395
   0.4748229980    0.2262268066    0.8210754395
   0.9748229980    0.7262268066    0.3210754395
   0.2248229980    0.9762268066    0.5710754395
   0.7248229980    0.4762268066    0.0710754395
   0.9123229980    0.2887268066    0.0085754395
   0.4123229980    0.7887268066    0.5085754395
   0.6623229980    0.5387268066    0.2585754395
   0.1623229980    0.0387268066    0.7585754395
   0.7873229980    0.6637268066    0.8835754395
   0.2873229980    0.1637268066    0.3835754395
   0.5373229980    0.4137268066    0.6335754395
   0.0373229980    0.9137268066    0.1335754395
   0.1935729980    0.5699768066    0.4148254395
   0.6935729980    0.0699768066    0.9148254395
   0.4435729980    0.3199768066    0.1648254395
   0.9435729980    0.8199768066    0.6648254395
   0.0685729980    0.4449768066    0.5398254395
   0.5685729980    0.9449768066    0.0398254395
   0.3185729980    0.6949768066    0.7898254395
   0.8185729980    0.1949768066    0.2898254395
   0.5060729980    0.0074768066    0.3523254395
   0.0060729980    0.5074768066    0.8523254395
   0.7560729980    0.7574768066    0.1023254395
   0.2560729980    0.2574768066    0.6023254395
   0.6310729980    0.8824768066    0.7273254395
   0.1310729980    0.3824768066    0.2273254395
   0.8810729980    0.1324768066    0.9773254395
   0.3810729980    0.6324768066    0.4773254395
   0.8029479980    0.4293518066    0.5867004395
   0.3029479980    0.9293518066    0.0867004395
   0.5529479980    0.6793518066    0.8367004395
   0.0529479980    0.1793518066    0.3367004395
   0.9279479980    0.5543518066    0.4617004395
   0.4279479980    0.0543518066    0.9617004395
   0.6779479980    0.3043518066    0.2117004395
   0.1779479980    0.8043518066    0.7117004395
   0.4904479980    0.9918518066    0.6492004395
   0.9904479980    0.4918518066    0.1492004395
   0.2404479980    0.2418518066    0.8992004395
   0.7404479980    0.7418518066    0.3992004395
   0.3654479980    0.1168518066    0.2742004395
   0.8654479980    0.6168518066    0.7742004395
   0.1154479980    0.8668518066    0.0242004395
   0.6154479980    0.3668518066    0.5242004395
   0.6466979980    0.1481018066    0.8054504395
   0.1466979980    0.6481018066    0.3054504395
   0.8966979980    0.8981018066    0.5554504395
   0.3966979980    0.3981018066    0.0554504395
   0.5216979980    0.7731018066    0.1804504395
   0.0216979980    0.2731018066    0.6804504395
   0.7716979980    0.0231018066    0.4304504395
   0.2716979980    0.5231018066    0.9304504395
   0.0841979980    0.7106018066    0.9929504395
   0.5841979980    0.2106018066    0.4929504395
   0.3341979980    0.4606018066    0.7429504395
   0.8341979980    0.9606018066    0.2429504395
   0.2091979980    0.3356018066    0.1179504395
   0.7091979980    0.8356018066    0.6179504395
   0.4591979980    0.5856018066    0.3679504395
   0.9591979980    0.0856018066    0.8679504395
   0.5920104980    0.9371643066    0.9226379395
   0.0920104980    0.4371643066    0.4226379395
   0.8420104980    0.1871643066    0.6726379395
   0.3420104980    0.6871643066    0.1726379395
   0.7170104980    0.0621643066    0.0476379395
   0.2170104980    0.5621643066    0.5476379395
   0.9670104980    0.8121643066    0.2976379395
   0.4670104980    0.3121643066    0.7976379395
   0.1545104980    0.4996643066    0.8601379395
   0.6545104980    0.9996643066    0.3601379395
   0.4045104980    0.7496643066    0.6101379395
   0.9045104980    0.2496643066    0.1101379395
   0.0295104980    0.6246643066    0.2351379395
   0.5295104980    0.1246643066    0.7351379395
   0.2795104980    0.3746643066    0.4851379395
   0.7795104980    0.8746643066    0.9851379395
   0.9982604980    0.6559143066    0.7038879395
   0.4982604980    0.1559143066    0.2038879395
   0.7482604980    0.4059143066    0.9538879395
   0.2482604980    0.9059143066    0.4538879395
   0.8732604980    0.2809143066    0.3288879395
   0.3732604980    0.7809143066    0.8288879395
   0.6232604980    0.5309143066    0.0788879395
   0.1232604980    0.0309143066    0.5788879395
   0.3107604980    0.2184143066    0.5163879395
   0.8107604980    0.7184143066    0.0163879395
   0.0607604980    0.9684143066    0.7663879395
   0.5607604980    0.4684143066    0.2663879395
   0.4357604980    0.8434143066    0.3913879395
   0.9357604980    0.3434143066    0.8913879395
   0.1857604980    0.0934143066    0.1413879395
   0.6857604980    0.5934143066    0.6413879395
   0.0138854980    0.3590393066    0.2820129395
   0.5138854980    0.8590393066    0.7820129395
   0.2638854980    0.6090393066    0.0320129395
   0.7638854980    0.1090393066    0.5320129395
   0.1388854980    0.7340393066    0.6570129395
   0.6388854980    0.2340393066    0.1570129395
   0.3888854980    0.4840393066    0.9070129395
   0.8888854980    0.9840393066    0.4070129395
   0.7013854980    0.7965393066    0.4695129395
