   0.0954284668    0.6153869629    0.4807434082
   0.2829284668    0.6778869629    0.4182434082
   0.7829284668    0.1778869629    0.9182434082
   0.0329284668    0.4278869629    0.1682434082
   0.5329284668    0.9278869629    0.6682434082
   0.4079284668    0.3028869629    0.5432434082
   0.9079284668    0.8028869629    0.0432434082
   0.1579284668    0.5528869629    0.7932434082
   0.6579284668    0.0528869629    0.2932434082
   0.0173034668    0.7560119629    0.6526184082
   0.5173034668    0.2560119629    0.1526184082
   0.2673034668    0.0060119629    0.9026184082
   0.7673034668    0.5060119629    0.4026184082
   0.1423034668    0.1310119629    0.2776184082
   0.6423034668    0.6310119629    0.7776184082
   0.3923034668    0.8810119629    0.0276184082
   0.8923034668    0.3810119629    0.5276184082
   0.7048034668    0.3185119629    0.5901184082
   0.2048034668    0.8185119629    0.0901184082
   0.9548034668    0.5685119629    0.8401184082
   0.4548034668    0.0685119629    0.3401184082
   0.5798034668    0.6935119629    0.4651184082
   0.0798034668    0.1935119629    0.9651184082
   0.8298034668    0.4435119629    0.2151184082
   0.3298034668    0.9435119629    0.7151184082
   0.4235534668    0.5372619629    0.9963684082
   0.9235534668    0.0372619629    0.4963684082
   0.1735534668    0.2872619629    0.7463684082
   0.6735534668    0.7872619629    0.2463684082
   0.2985534668    0.4122619629    0.1213684082
   0.7985534668    0.9122619629    0.6213684082
   0.0485534668    0.6622619629    0.3713684082
   0.5485534668    0.1622619629    0.8713684082
   0.8610534668    0.0997619629    0.8088684082
   0.3610534668    0.5997619629    0.3088684082
   0.6110534668    0.8497619629    0.5588684082
   0.1110534668    0.3497619629    0.0588684082
   0.9860534668    0.9747619629    0.1838684082
   0.4860534668    0.4747619629    0.6838684082
   0.7360534668    0.2247619629    0.4338684082
   0.2360534668    0.7247619629    0.9338684082
   0.3688659668    0.2638244629    0.8635559082
   0.8688659668    0.7638244629    0.3635559082
   0.1188659668    0.5138244629    0.6135559082
   0.6188659668    0.0138244629    0.1135559082
   0.4938659668    0.6388244629    0.2385559082
   0.9938659668    0.1388244629    0.7385559082
   0.2438659668    0.3888244629    0.4885559082
   0.7438659668    0.8888244629    0.9885559082
   0.9313659668    0.8263244629    0.9260559082
   0.4313659668    0.3263244629    0.4260559082
   0.6813659668    0.0763244629    0.6760559082
   0.1813659668    0.5763244629    0.1760559082
   0.8063659668    0.2013244629    0.0510559082
   0.3063659668    0.7013244629    0.5510559082
   0.5563659668    0.9513244629    0.3010559082
   0.0563659668    0.4513244629    0.8010559082
   0.2126159668    0.0450744629    0.5198059082
   0.7126159668    0.5450744629    0.0198059082
   0.4626159668    0.7950744629    0.7698059082
   0.9626159668    0.2950744629    0.2698059082
   0.0876159668    0.9200744629    0.3948059082
   0.5876159668    0.4200744629    0.8948059082
   0.3376159668    0.1700744629    0.1448059082
   0.8376159668    0.6700744629    0.6448059082
   0.5251159668    0.6075744629    0.7073059082
   0.0251159668    0.1075744629    0.2073059082
   0.7751159668    0.3575744629    0.9573059082
   0.2751159668    0.8575744629    0.4573059082
   0.6501159668    0.4825744629    0.3323059082
   0.1501159668    0.9825744629    0.8323059082
   0.9001159668    0.7325744629    0.0823059082
   0.4001159668    0.2325744629    0.5823059082
   0.7907409668    0.9669494629    0.4729309082
   0.2907409668    0.4669494629    0.9729309082
   0.5407409668    0.2169494629    0.2229309082
