   0.0049133301    0.5836486816    0.1060485840
   0.0068664551    0.0856018066    0.9517517090
   0.5068664551    0.5856018066    0.4517517090
   0.7568664551    0.3356018066    0.2017517090
   0.2568664551    0.8356018066    0.7017517090
   0.3818664551    0.4606018066    0.3267517090
   0.8818664551    0.9606018066    0.8267517090
   0.6318664551    0.2106018066    0.5767517090
   0.1318664551    0.7106018066    0.0767517090
   0.1943664551    0.2731018066    0.6392517090
   0.6943664551    0.7731018066    0.1392517090
   0.9443664551    0.0231018066    0.3892517090
   0.4443664551    0.5231018066    0.8892517090
   0.3193664551    0.1481018066    0.0142517090
   0.8193664551    0.6481018066    0.5142517090
   0.5693664551    0.3981018066    0.7642517090
   0.0693664551    0.8981018066    0.2642517090
   0.1006164551    0.4293518066    0.1705017090
   0.6006164551    0.9293518066    0.6705017090
   0.8506164551    0.1793518066    0.9205017090
   0.3506164551    0.6793518066    0.4205017090
   0.4756164551    0.0543518066    0.5455017090
   0.9756164551    0.5543518066    0.0455017090
   0.7256164551    0.3043518066    0.2955017090
   0.2256164551    0.8043518066    0.7955017090
   0.1631164551    0.2418518066    0.4830017090
   0.6631164551    0.7418518066    0.9830017090
   0.9131164551    0.4918518066    0.7330017090
   0.4131164551    0.9918518066    0.2330017090
   0.2881164551    0.3668518066    0.8580017090
   0.7881164551    0.8668518066    0.3580017090
   0.5381164551    0.1168518066    0.1080017090
   0.0381164551    0.6168518066    0.6080017090
   0.0537414551    0.3199768066    0.4361267090
   0.5537414551    0.8199768066    0.9361267090
   0.8037414551    0.0699768066    0.6861267090
   0.3037414551    0.5699768066    0.1861267090
   0.4287414551    0.1949768066    0.8111267090
   0.9287414551    0.6949768066    0.3111267090
   0.6787414551    0.4449768066    0.0611267090
   0.1787414551    0.9449768066    0.5611267090
   0.2412414551    0.0074768066    0.2486267090
   0.7412414551    0.5074768066    0.7486267090
   0.9912414551    0.2574768066    0.9986267090
   0.4912414551    0.7574768066    0.4986267090
   0.3662414551    0.3824768066    0.6236267090
   0.8662414551    0.8824768066    0.1236267090
   0.6162414551    0.1324768066    0.3736267090
   0.1162414551    0.6324768066    0.8736267090
   0.0849914551    0.1637268066    0.7173767090
   0.5849914551    0.6637268066    0.2173767090
   0.8349914551    0.4137268066    0.4673767090
   0.3349914551    0.9137268066    0.9673767090
   0.4599914551    0.2887268066    0.0923767090
   0.9599914551    0.7887268066    0.5923767090
   0.7099914551    0.0387268066    0.8423767090
   0.2099914551    0.5387268066    0.3423767090
   0.1474914551    0.4762268066    0.9048767090
   0.6474914551    0.9762268066    0.4048767090
   0.8974914551    0.2262268066    0.1548767090
   0.3974914551    0.7262268066    0.6548767090
   0.2724914551    0.1012268066    0.2798767090
   0.7724914551    0.6012268066    0.7798767090
   0.5224914551    0.3512268066    0.5298767090
   0.0224914551    0.8512268066    0.0298767090
   0.0303039551    0.4527893066    0.5064392090
   0.5303039551    0.9527893066    0.0064392090
   0.7803039551    0.2027893066    0.2564392090
   0.2803039551    0.7027893066    0.7564392090
   0.4053039551    0.0777893066    0.1314392090
